Unnamed: 0,class,identifier,location,location_type,lookup_type,sha1,stimulus_set_identifier
118.0,,dietterich.Hendrycks2019.frost_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_frost_2.zip,S3,stimulus_set,b8cc6b8007973eb383cf3870fd8176408183d192,
119.0,StimulusSet,dietterich.Hendrycks2019.fog_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_fog_2.csv,S3,stimulus_set,b39be520c8c067b2d9d529d9e9cccadc2cc3f70e,
120.0,,dietterich.Hendrycks2019.fog_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_fog_2.zip,S3,stimulus_set,09e25e120d65ae51ffba4d8771be5c26fb2ec445,
121.0,StimulusSet,dietterich.Hendrycks2019.brightness_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_brightness_2.csv,S3,stimulus_set,f29314e472f27bcec82b3cb94141efac650c9d99,
122.0,,dietterich.Hendrycks2019.brightness_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_brightness_2.zip,S3,stimulus_set,04611d43d83a20c66eee9cd6936ab36a6757fed6,
123.0,StimulusSet,dietterich.Hendrycks2019.contrast_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_contrast_2.csv,S3,stimulus_set,a5f16518cadcc07208853ac3fac459dcd5fbbe42,
124.0,,dietterich.Hendrycks2019.contrast_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_contrast_2.zip,S3,stimulus_set,e20535f036264bbcde6eebf2a2eb069b9bca4b99,
125.0,StimulusSet,dietterich.Hendrycks2019.elastic_transform_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_elastic_transform_2.csv,S3,stimulus_set,a4b3c6e00910c144023b717bce4543d5c8608ebd,
126.0,,dietterich.Hendrycks2019.elastic_transform_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_elastic_transform_2.zip,S3,stimulus_set,c0ee85d2dfd8d96e613d9ffb4e2bab2641f175af,
127.0,StimulusSet,dietterich.Hendrycks2019.pixelate_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_pixelate_2.csv,S3,stimulus_set,723bbdd17833039b504c1667eadc9647efd27967,
128.0,,dietterich.Hendrycks2019.pixelate_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_pixelate_2.zip,S3,stimulus_set,3e2807f805871485b8c56e437fa57d6b03eb9f4b,
129.0,StimulusSet,dietterich.Hendrycks2019.jpeg_compression_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_jpeg_compression_2.csv,S3,stimulus_set,a5f16518cadcc07208853ac3fac459dcd5fbbe42,
130.0,,dietterich.Hendrycks2019.jpeg_compression_2,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_jpeg_compression_2.zip,S3,stimulus_set,4519b7b35b04d859157f9071de6227d45fde6b08,
131.0,StimulusSet,dietterich.Hendrycks2019.gaussian_noise_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_gaussian_noise_3.csv,S3,stimulus_set,9b6f3aebe137537ef3e7a9274c9d0d7d993360e6,
132.0,,dietterich.Hendrycks2019.gaussian_noise_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_gaussian_noise_3.zip,S3,stimulus_set,1659d0bd6ebc853737be843ee327bf6021ad7e48,
133.0,StimulusSet,dietterich.Hendrycks2019.shot_noise_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_shot_noise_3.csv,S3,stimulus_set,41189b832cfa499321c5af58e366a2b3a8c1f8f1,
134.0,,dietterich.Hendrycks2019.shot_noise_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_shot_noise_3.zip,S3,stimulus_set,3712987c3c9c223f2e67d625b0627c8604325d6f,
135.0,StimulusSet,dietterich.Hendrycks2019.impulse_noise_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_impulse_noise_3.csv,S3,stimulus_set,d5009d87995ac7ac86423365023f562f0d7e2c66,
136.0,,dietterich.Hendrycks2019.impulse_noise_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_impulse_noise_3.zip,S3,stimulus_set,c3b6bc8f0df7f48b91960dc73c63371d1857be25,
137.0,StimulusSet,dietterich.Hendrycks2019.defocus_blur_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_defocus_blur_3.csv,S3,stimulus_set,3678c49bfbe8d951013787e2978228e89be1dfca,
138.0,,dietterich.Hendrycks2019.defocus_blur_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_defocus_blur_3.zip,S3,stimulus_set,f033547d80f9b0f74df9172661a9688248469805,
139.0,StimulusSet,dietterich.Hendrycks2019.glass_blur_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_glass_blur_3.csv,S3,stimulus_set,3e62c5e11108db0531d678abfad19b507e9a5ceb,
140.0,,dietterich.Hendrycks2019.glass_blur_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_glass_blur_3.zip,S3,stimulus_set,93025d2c849d7f00cbcd4bf57f8cde64a098ee46,
141.0,StimulusSet,dietterich.Hendrycks2019.motion_blur_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_motion_blur_3.csv,S3,stimulus_set,943ed75b940343a3ad6d20a39dca9096131c2cd1,
142.0,,dietterich.Hendrycks2019.motion_blur_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_motion_blur_3.zip,S3,stimulus_set,b0faa6c8d4046776742188de0c139d5eeb83376a,
143.0,StimulusSet,dietterich.Hendrycks2019.zoom_blur_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_zoom_blur_3.csv,S3,stimulus_set,f7bccbaa4856c39aafef8ec91bc162297c9e47d3,
144.0,,dietterich.Hendrycks2019.zoom_blur_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_zoom_blur_3.zip,S3,stimulus_set,da478f67b373b52593ca58312d0d497e87cfcdad,
145.0,StimulusSet,dietterich.Hendrycks2019.snow_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_snow_3.csv,S3,stimulus_set,b39be520c8c067b2d9d529d9e9cccadc2cc3f70e,
146.0,,dietterich.Hendrycks2019.snow_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_snow_3.zip,S3,stimulus_set,8b1624ebd939091dea0c2ac6219db06bf47f13a4,
147.0,StimulusSet,dietterich.Hendrycks2019.frost_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_frost_3.csv,S3,stimulus_set,3ffb074b55acd8f1418f2c30558efc8940f88098,
148.0,,dietterich.Hendrycks2019.frost_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_frost_3.zip,S3,stimulus_set,112cc1fbc0d68517669adbd321ed35873939d975,
149.0,StimulusSet,dietterich.Hendrycks2019.fog_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_fog_3.csv,S3,stimulus_set,723bbdd17833039b504c1667eadc9647efd27967,
150.0,,dietterich.Hendrycks2019.fog_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_fog_3.zip,S3,stimulus_set,d622b07c49c3aefa09c745f52780c56fe363a75e,
151.0,StimulusSet,dietterich.Hendrycks2019.brightness_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_brightness_3.csv,S3,stimulus_set,7ab6881bd10d0a79fc8af11c12197cc10dd962d0,
152.0,,dietterich.Hendrycks2019.brightness_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_brightness_3.zip,S3,stimulus_set,9fdbb0ed953dec67d3f560ab313e6b8f36112779,
153.0,StimulusSet,dietterich.Hendrycks2019.contrast_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_contrast_3.csv,S3,stimulus_set,0adbe481ba79f145961c13d4cbd6997112d5d1b4,
154.0,,dietterich.Hendrycks2019.contrast_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_contrast_3.zip,S3,stimulus_set,d8b3a6fc7ee97096bca206d5d86958ac49bdbd49,
155.0,StimulusSet,dietterich.Hendrycks2019.elastic_transform_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_elastic_transform_3.csv,S3,stimulus_set,0a216f5a24d47ef9ccf984dc5163c87035e5897e,
156.0,,dietterich.Hendrycks2019.elastic_transform_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_elastic_transform_3.zip,S3,stimulus_set,514e79358672552a280024891a57295485075c28,
157.0,StimulusSet,dietterich.Hendrycks2019.pixelate_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_pixelate_3.csv,S3,stimulus_set,7565964c95f7e516bf6dca2c34a60f518ebb7291,
158.0,,dietterich.Hendrycks2019.pixelate_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_pixelate_3.zip,S3,stimulus_set,384d8f566a53e91ad97aa617ac27dbcf4a3fa19b,
159.0,StimulusSet,dietterich.Hendrycks2019.jpeg_compression_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_jpeg_compression_3.csv,S3,stimulus_set,bf1f84f9f784ea86e7e4f93bd76c3dea9aa380b7,
160.0,,dietterich.Hendrycks2019.jpeg_compression_3,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_jpeg_compression_3.zip,S3,stimulus_set,6fa7aa3302ed00ff712916fcec747230c7fc8079,
161.0,StimulusSet,dietterich.Hendrycks2019.gaussian_noise_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_gaussian_noise_4.csv,S3,stimulus_set,97ecd1ba400766c59cbc8113789fea1cc3625498,
162.0,,dietterich.Hendrycks2019.gaussian_noise_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_gaussian_noise_4.zip,S3,stimulus_set,6ea2de8b8c1e3dea29bd0ebb2f4ce50424659e04,
163.0,StimulusSet,dietterich.Hendrycks2019.shot_noise_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_shot_noise_4.csv,S3,stimulus_set,a48df1bb7b24ff0630a0cd19694913613daada2d,
164.0,,dietterich.Hendrycks2019.shot_noise_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_shot_noise_4.zip,S3,stimulus_set,0dc062d5a4925bb24cd61d527bd222eeac6aca04,
165.0,StimulusSet,dietterich.Hendrycks2019.impulse_noise_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_impulse_noise_4.csv,S3,stimulus_set,09ff55c44db85f5a5a5d0146563757ddfef08da3,
166.0,,dietterich.Hendrycks2019.impulse_noise_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_impulse_noise_4.zip,S3,stimulus_set,c05c8f35b80a1cfee22db4f38179bf77555aeb3f,
167.0,StimulusSet,dietterich.Hendrycks2019.defocus_blur_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_defocus_blur_4.csv,S3,stimulus_set,f89a8b0c65eabb4c7fb94acbe2bee6df0515ee1f,
168.0,,dietterich.Hendrycks2019.defocus_blur_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_defocus_blur_4.zip,S3,stimulus_set,4b7e4c8fb73b368f152abfc7d69add8e02c5b6b6,
169.0,StimulusSet,dietterich.Hendrycks2019.glass_blur_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_glass_blur_4.csv,S3,stimulus_set,7edf9b2ef13b442fd91c2e113bc1502396883bce,
170.0,,dietterich.Hendrycks2019.glass_blur_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_glass_blur_4.zip,S3,stimulus_set,6e5dad498e5f2e3b8364510a0005522faaf3f726,
171.0,StimulusSet,dietterich.Hendrycks2019.motion_blur_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_motion_blur_4.csv,S3,stimulus_set,9a18f52579af8006cd64023fcba6f40bee417c2c,
172.0,,dietterich.Hendrycks2019.motion_blur_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_motion_blur_4.zip,S3,stimulus_set,aba794b96f9a3f1a557d9417283038702dae399e,
173.0,StimulusSet,dietterich.Hendrycks2019.zoom_blur_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_zoom_blur_4.csv,S3,stimulus_set,a59a1e64df07643ecd92780e3c95fdb11e77e8ea,
174.0,,dietterich.Hendrycks2019.zoom_blur_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_zoom_blur_4.zip,S3,stimulus_set,c0f8610370046ddd6ad506f22c2c7000a99c68dc,
175.0,StimulusSet,dietterich.Hendrycks2019.snow_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_snow_4.csv,S3,stimulus_set,1a135a8b7275b535eda52b7acb29092a5b08d67c,
176.0,,dietterich.Hendrycks2019.snow_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_snow_4.zip,S3,stimulus_set,9d761d4490987b0ab981ed7ddf19f60505c4ac1f,
177.0,StimulusSet,dietterich.Hendrycks2019.frost_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_frost_4.csv,S3,stimulus_set,d73d4b8737fd0f2ea2d00246189792411781dd82,
178.0,,dietterich.Hendrycks2019.frost_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_frost_4.zip,S3,stimulus_set,b41ba9b0ea4996263b7490460d547afcb61565da,
179.0,StimulusSet,dietterich.Hendrycks2019.fog_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_fog_4.csv,S3,stimulus_set,61398817b0680bfc79700f5a338c192439b3b7bd,
180.0,,dietterich.Hendrycks2019.fog_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_fog_4.zip,S3,stimulus_set,ecc793606269a4c28affd22635c750cb676b8ece,
181.0,StimulusSet,dietterich.Hendrycks2019.brightness_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_brightness_4.csv,S3,stimulus_set,7edf9b2ef13b442fd91c2e113bc1502396883bce,
182.0,,dietterich.Hendrycks2019.brightness_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_brightness_4.zip,S3,stimulus_set,35ba9d249b88af171ebdea98b91010081f6f46cb,
183.0,StimulusSet,dietterich.Hendrycks2019.contrast_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_contrast_4.csv,S3,stimulus_set,a48df1bb7b24ff0630a0cd19694913613daada2d,
184.0,,dietterich.Hendrycks2019.contrast_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_contrast_4.zip,S3,stimulus_set,d4339d17b1207a5be335c142694d91284dcfbc0c,
185.0,StimulusSet,dietterich.Hendrycks2019.elastic_transform_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_elastic_transform_4.csv,S3,stimulus_set,25b874c9a88bb067e9cdf3fa1c41aaacbc878da5,
186.0,,dietterich.Hendrycks2019.elastic_transform_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_elastic_transform_4.zip,S3,stimulus_set,9ea210d89836e66bb5dd07f0277aae2e96fbda03,
187.0,StimulusSet,dietterich.Hendrycks2019.pixelate_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_pixelate_4.csv,S3,stimulus_set,d83a4271961ce2ef2d80f93dbccfb16faea38f56,
188.0,,dietterich.Hendrycks2019.pixelate_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_pixelate_4.zip,S3,stimulus_set,d222711c37cc2876c47c34b262a11db82ac3853b,
189.0,StimulusSet,dietterich.Hendrycks2019.jpeg_compression_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_jpeg_compression_4.csv,S3,stimulus_set,dcce3b25bfdb3bb4b06803c98246b579ce68908a,
190.0,,dietterich.Hendrycks2019.jpeg_compression_4,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_jpeg_compression_4.zip,S3,stimulus_set,ba3b7e79974ea422e0a47a408f81788dcc27fc3f,
191.0,StimulusSet,dietterich.Hendrycks2019.gaussian_noise_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_gaussian_noise_5.csv,S3,stimulus_set,6d8e697523308f06dfc5e277790c8521ca48ba61,
192.0,,dietterich.Hendrycks2019.gaussian_noise_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_gaussian_noise_5.zip,S3,stimulus_set,0a209b7dda5684cc1fa1a2ab2a6e648c92bb1a47,
193.0,StimulusSet,dietterich.Hendrycks2019.shot_noise_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_shot_noise_5.csv,S3,stimulus_set,becb9c37fc1bacca937eb058a7edc6a097064dce,
194.0,,dietterich.Hendrycks2019.shot_noise_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_shot_noise_5.zip,S3,stimulus_set,649537c4c397a765e105b1c52749a37e74d65348,
195.0,StimulusSet,dietterich.Hendrycks2019.impulse_noise_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_impulse_noise_5.csv,S3,stimulus_set,048b4cd168ced0bc4f92f67aa18d18c55dd7cd07,
196.0,,dietterich.Hendrycks2019.impulse_noise_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_impulse_noise_5.zip,S3,stimulus_set,f7723086fd10f937e65386a6ad85524ffd001215,
197.0,StimulusSet,dietterich.Hendrycks2019.defocus_blur_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_defocus_blur_5.csv,S3,stimulus_set,d62293a7f522159366d53b96ca89d45be7e70d30,
198.0,,dietterich.Hendrycks2019.defocus_blur_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_defocus_blur_5.zip,S3,stimulus_set,0c39320d75f766250a6ccaad3d3e0b520b73fcbd,
199.0,StimulusSet,dietterich.Hendrycks2019.glass_blur_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_glass_blur_5.csv,S3,stimulus_set,f7826faf1563a7092632fdce426031e27746e4dc,
200.0,,dietterich.Hendrycks2019.glass_blur_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_glass_blur_5.zip,S3,stimulus_set,2c2a0f8e04e0a22501e04431fb0d8ec7d116b215,
201.0,StimulusSet,dietterich.Hendrycks2019.motion_blur_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_motion_blur_5.csv,S3,stimulus_set,9d1123c05a6fa4708421fc3deb21ab36129d598d,
202.0,,dietterich.Hendrycks2019.motion_blur_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_motion_blur_5.zip,S3,stimulus_set,2ccaadda5acc133ad42347e3eb59ca7479fc72df,
203.0,StimulusSet,dietterich.Hendrycks2019.zoom_blur_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_zoom_blur_5.csv,S3,stimulus_set,98c7f206ad99fe8747d52eef6b00008cb58efc6d,
204.0,,dietterich.Hendrycks2019.zoom_blur_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_zoom_blur_5.zip,S3,stimulus_set,50335dd7de8a9cb0dc3c503436298d955ed7cbb7,
205.0,StimulusSet,dietterich.Hendrycks2019.snow_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_snow_5.csv,S3,stimulus_set,f7bccbaa4856c39aafef8ec91bc162297c9e47d3,
206.0,,dietterich.Hendrycks2019.snow_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_snow_5.zip,S3,stimulus_set,41dfd38de338ecbfb7ba42a19655970c44787af0,
207.0,StimulusSet,dietterich.Hendrycks2019.frost_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_frost_5.csv,S3,stimulus_set,397ff8552990b4c4dabfd53f5c37a196ac2a4618,
208.0,,dietterich.Hendrycks2019.frost_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_frost_5.zip,S3,stimulus_set,dd4e258aa79a1b5996c009e29376277f8698cba3,
209.0,StimulusSet,dietterich.Hendrycks2019.fog_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_fog_5.csv,S3,stimulus_set,26d72c6c6c77d3060b4cb6266b32db98b0b1ba92,
210.0,,dietterich.Hendrycks2019.fog_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_fog_5.zip,S3,stimulus_set,1a0a34c77c58feef156e5afecee7275f0b2620b3,
211.0,StimulusSet,dietterich.Hendrycks2019.brightness_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_brightness_5.csv,S3,stimulus_set,b670a130a7ad34ef4b420bf9ae12657e0b3e9c11,
212.0,,dietterich.Hendrycks2019.brightness_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_brightness_5.zip,S3,stimulus_set,e520dd93d7535ebab7019b57263e66f442b49d66,
213.0,StimulusSet,dietterich.Hendrycks2019.contrast_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_contrast_5.csv,S3,stimulus_set,21643a6982c9d5040c8fda44f26ec7a5d441d82a,
214.0,,dietterich.Hendrycks2019.contrast_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_contrast_5.zip,S3,stimulus_set,0a954a3ab7677a5f82c4e03953209771ec5162ae,
215.0,StimulusSet,dietterich.Hendrycks2019.elastic_transform_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_elastic_transform_5.csv,S3,stimulus_set,27640bb0166541349bbc0d22b62867f8988f376f,
216.0,,dietterich.Hendrycks2019.elastic_transform_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_elastic_transform_5.zip,S3,stimulus_set,12c7c66bf1cc4c0938018b2b8de18a432dc4a667,
217.0,StimulusSet,dietterich.Hendrycks2019.pixelate_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_pixelate_5.csv,S3,stimulus_set,da72f3a1cd67dd2f5674fce3772182e550663286,
218.0,,dietterich.Hendrycks2019.pixelate_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_pixelate_5.zip,S3,stimulus_set,b53a812eabc2f9a135d310e04dd5b52a996054c0,
219.0,StimulusSet,dietterich.Hendrycks2019.jpeg_compression_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_jpeg_compression_5.csv,S3,stimulus_set,9d996fab2e7f653b37e2c3055ca950acc247a65c,
220.0,,dietterich.Hendrycks2019.jpeg_compression_5,https://brainio-contrib.s3.amazonaws.com/image_dietterich_Hendrycks2019_jpeg_compression_5.zip,S3,stimulus_set,29286389a41acc14d75d7e7d2241e2d139b27c5b,
221.0,StimulusSet,dicarlo.Rajalingham2020,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Rajalingham2020.csv,S3,stimulus_set,9a9a6b3115d2d8ce5d54ec2522093d8a87ed13a0,
222.0,,dicarlo.Rajalingham2020,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Rajalingham2020.zip,S3,stimulus_set,6097086901032e20f8ae764e9cc06e0a891a3e18,
223.0,NeuronRecordingAssembly,dicarlo.Rajalingham2020,https://brainio.dicarlo.s3.amazonaws.com/assy_dicarlo_Rajalingham2020.nc,S3,assembly,ab95ae6c9907438f87b9b13b238244049f588680,dicarlo.Rajalingham2020
224.0,StimulusSet,fei-fei.Deng2009,https://brainio.contrib.s3.amazonaws.com/image_fei-fei_Deng2009.csv,S3,stimulus_set,ff79dcf6b0d115e6e8aa8d0fbba3af11dc649e57,
225.0,,fei-fei.Deng2009,https://brainio.contrib.s3.amazonaws.com/image_fei-fei_Deng2009.zip,S3,stimulus_set,78172d752d8216a00833cfa34be67c8532ad7330,
226.0,StimulusSet,dicarlo.Marques2020_blank,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_blank.csv,S3,stimulus_set,4f2cc68e2ed729ff9d48a0393d187aa1e87fd061,
227.0,,dicarlo.Marques2020_blank,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_blank.zip,S3,stimulus_set,5c4eef94691d6d63f8b1610918728b8531fc861e,
228.0,StimulusSet,dicarlo.Marques2020_receptive_field,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_receptive_field.csv,S3,stimulus_set,0faae4788277857db0c365d81e5bd8ffe27dc3b6,
229.0,,dicarlo.Marques2020_receptive_field,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_receptive_field.zip,S3,stimulus_set,fc21a9302bb0fca85350049ab740af80f2307ece,
230.0,StimulusSet,dicarlo.Marques2020_orientation,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_orientation.csv,S3,stimulus_set,ae749f9248696794c3b8ee5c497352b965f27075,
231.0,,dicarlo.Marques2020_orientation,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_orientation.zip,S3,stimulus_set,224d996c11248849ebfa9321e0cd39e59d0a71c3,
232.0,StimulusSet,dicarlo.Marques2020_spatial_frequency,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_spatial_frequency.csv,S3,stimulus_set,dfd6a0918f82627dbaf5e7528595712a71caa81c,
233.0,,dicarlo.Marques2020_spatial_frequency,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_spatial_frequency.zip,S3,stimulus_set,6fdeee4366514b9a0ff9c52e52c13762a62ceaab,
234.0,StimulusSet,dicarlo.Marques2020_size,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_size.csv,S3,stimulus_set,52ef7bf01fcc3fcd96aa125546bb6d519a766aa1,
235.0,,dicarlo.Marques2020_size,https://brainio.dicarlo.s3.amazonaws.com/image_dicarlo_Marques2020_size.zip,S3,stimulus_set,70671a51c83c3f1457e87f94a56d90e2e5898c77,
236.0,StimulusSet,movshon.FreemanZiemba2013_properties,https://brainio.contrib.s3.amazonaws.com/image_movshon_FreemanZiemba2013_properties.csv,S3,stimulus_set,84eb603049936996c1e3a16a4346f504a055423f,
237.0,,movshon.FreemanZiemba2013_properties,https://brainio.contrib.s3.amazonaws.com/image_movshon_FreemanZiemba2013_properties.zip,S3,stimulus_set,c64a0d6b447676a6d5cff3d3625a5f294e62ff97,
,PropertyAssembly,shapley.Ringach2002,https://brainio.contrib.s3.amazonaws.com/assy_shapley_Ringach2002.nc,S3,assembly,3a4fe182d6993b843d4484bb16c87fb8677abf21,dicarlo.Marques2020_orientation
,PropertyAssembly,devalois.DeValois1982a,https://brainio.contrib.s3.amazonaws.com/assy_devalois_DeValois1982a.nc,S3,assembly,88ef46d545d7ad0ce5b04dae6b441ae3b115d19f,dicarlo.Marques2020_orientation
